# Histogram   
# Time        	binMidPoints  	dataCounts    	dataValues    
1.600000e-02	1.000000e+00	1	1.566826e-06
1.600000e-02	2.500000e+00	321087	9.999984e-01
1.600000e-02	7.500000e+00	0	0.000000e+00
1.800000e-02	9.500000e+00	0	0.000000e+00
1.800000e-02	8.500000e+00	0	0.000000e+00
1.800000e-02	7.500000e+00	0	0.000000e+00
1.800000e-02	6.500000e+00	0	0.000000e+00
1.800000e-02	4.000000e+00	0	0.000000e+00
1.800000e-02	1.000000e+00	321088	1.000000e+00
1.800000e-02	2.500000e+00	0	0.000000e+00
1.800000e-02	7.500000e+00	0	0.000000e+00
2.000000e-02	9.500000e+00	0	0.000000e+00
2.000000e-02	8.500000e+00	0	0.000000e+00
2.000000e-02	7.500000e+00	0	0.000000e+00
2.000000e-02	6.500000e+00	0	0.000000e+00
2.000000e-02	4.000000e+00	0	0.000000e+00
2.000000e-02	1.000000e+00	0	0.000000e+00
2.000000e-02	2.500000e+00	321088	1.000000e+00
2.000000e-02	7.500000e+00	0	0.000000e+00
2.200000e-02	9.500000e+00	0	0.000000e+00
2.200000e-02	8.500000e+00	0	0.000000e+00
2.200000e-02	7.500000e+00	0	0.000000e+00
2.200000e-02	6.500000e+00	0	0.000000e+00
2.200000e-02	4.000000e+00	0	0.000000e+00
2.200000e-02	1.000000e+00	0	0.000000e+00
2.200000e-02	2.500000e+00	321088	1.000000e+00
2.200000e-02	7.500000e+00	0	0.000000e+00
2.400000e-02	9.500000e+00	0	0.000000e+00
2.400000e-02	8.500000e+00	0	0.000000e+00
2.400000e-02	7.500000e+00	0	0.000000e+00
2.400000e-02	6.500000e+00	0	0.000000e+00
2.400000e-02	4.000000e+00	0	0.000000e+00
2.400000e-02	1.000000e+00	0	0.000000e+00
2.400000e-02	2.500000e+00	321088	1.000000e+00
2.400000e-02	7.500000e+00	0	0.000000e+00
2.600000e-02	9.500000e+00	0	0.000000e+00
2.600000e-02	8.500000e+00	0	0.000000e+00
2.600000e-02	7.500000e+00	0	0.000000e+00
2.600000e-02	6.500000e+00	0	0.000000e+00
2.600000e-02	4.000000e+00	0	0.000000e+00
2.600000e-02	1.000000e+00	321088	1.000000e+00
2.600000e-02	2.500000e+00	0	0.000000e+00
2.600000e-02	7.500000e+00	0	0.000000e+00
2.800000e-02	9.500000e+00	0	0.000000e+00
2.800000e-02	8.500000e+00	0	0.000000e+00
2.800000e-02	7.500000e+00	0	0.000000e+00
2.800000e-02	6.500000e+00	0	0.000000e+00
2.800000e-02	4.000000e+00	0	0.000000e+00
2.800000e-02	1.000000e+00	321088	1.000000e+00
2.800000e-02	2.500000e+00	0	0.000000e+00
2.800000e-02	7.500000e+00	0	0.000000e+00
3.000000e-02	9.500000e+00	0	0.000000e+00
3.000000e-02	8.500000e+00	0	0.000000e+00
3.000000e-02	7.500000e+00	0	0.000000e+00
3.000000e-02	6.500000e+00	0	0.000000e+00
3.000000e-02	4.000000e+00	0	0.000000e+00
3.000000e-02	1.000000e+00	321088	1.000000e+00
3.000000e-02	2.500000e+00	0	0.000000e+00
3.000000e-02	7.500000e+00	0	0.000000e+00
3.200000e-02	9.500000e+00	0	0.000000e+00
3.200000e-02	8.500000e+00	0	0.000000e+00
3.200000e-02	7.500000e+00	0	0.000000e+00
3.200000e-02	6.500000e+00	0	0.000000e+00
3.200000e-02	4.000000e+00	0	0.000000e+00
3.200000e-02	1.000000e+00	0	0.000000e+00
3.200000e-02	2.500000e+00	321088	1.000000e+00
3.200000e-02	7.500000e+00	0	0.000000e+00
3.400000e-02	9.500000e+00	0	0.000000e+00
3.400000e-02	8.500000e+00	0	0.000000e+00
3.400000e-02	7.500000e+00	0	0.000000e+00
3.400000e-02	6.500000e+00	0	0.000000e+00
3.400000e-02	4.000000e+00	0	0.000000e+00
3.400000e-02	1.000000e+00	321088	1.000000e+00
3.400000e-02	2.500000e+00	0	0.000000e+00
3.400000e-02	7.500000e+00	0	0.000000e+00
3.600000e-02	9.500000e+00	0	0.000000e+00
3.600000e-02	8.500000e+00	0	0.000000e+00
3.600000e-02	7.500000e+00	0	0.000000e+00
3.600000e-02	6.500000e+00	0	0.000000e+00
3.600000e-02	4.000000e+00	0	0.000000e+00
3.600000e-02	1.000000e+00	0	0.000000e+00
3.600000e-02	2.500000e+00	321088	1.000000e+00
3.600000e-02	7.500000e+00	0	0.000000e+00
3.800000e-02	9.500000e+00	0	0.000000e+00
3.800000e-02	8.500000e+00	0	0.000000e+00
3.800000e-02	7.500000e+00	0	0.000000e+00
3.800000e-02	6.500000e+00	0	0.000000e+00
3.800000e-02	4.000000e+00	0	0.000000e+00
3.800000e-02	1.000000e+00	0	0.000000e+00
3.800000e-02	2.500000e+00	321088	1.000000e+00
3.800000e-02	7.500000e+00	0	0.000000e+00
4.000000e-02	9.500000e+00	0	0.000000e+00
4.000000e-02	8.500000e+00	0	0.000000e+00
4.000000e-02	7.500000e+00	0	0.000000e+00
4.000000e-02	6.500000e+00	0	0.000000e+00
4.000000e-02	4.000000e+00	0	0.000000e+00
4.000000e-02	1.000000e+00	321087	9.999984e-01
4.000000e-02	2.500000e+00	1	1.566826e-06
4.000000e-02	7.500000e+00	0	0.000000e+00
4.200000e-02	9.500000e+00	0	0.000000e+00
4.200000e-02	8.500000e+00	0	0.000000e+00
4.200000e-02	7.500000e+00	0	0.000000e+00
4.200000e-02	6.500000e+00	0	0.000000e+00
4.200000e-02	4.000000e+00	0	0.000000e+00
4.200000e-02	1.000000e+00	321088	1.000000e+00
4.200000e-02	2.500000e+00	0	0.000000e+00
4.200000e-02	7.500000e+00	0	0.000000e+00
4.400000e-02	9.500000e+00	0	0.000000e+00
4.400000e-02	8.500000e+00	0	0.000000e+00
4.400000e-02	7.500000e+00	0	0.000000e+00
4.400000e-02	6.500000e+00	0	0.000000e+00
4.400000e-02	4.000000e+00	0	0.000000e+00
4.400000e-02	1.000000e+00	0	0.000000e+00
4.400000e-02	2.500000e+00	321088	1.000000e+00
4.400000e-02	7.500000e+00	0	0.000000e+00
4.600000e-02	9.500000e+00	0	0.000000e+00
4.600000e-02	8.500000e+00	0	0.000000e+00
4.600000e-02	7.500000e+00	0	0.000000e+00
4.600000e-02	6.500000e+00	0	0.000000e+00
4.600000e-02	4.000000e+00	0	0.000000e+00
4.600000e-02	1.000000e+00	321088	1.000000e+00
4.600000e-02	2.500000e+00	0	0.000000e+00
4.600000e-02	7.500000e+00	0	0.000000e+00
4.800000e-02	9.500000e+00	0	0.000000e+00
4.800000e-02	8.500000e+00	0	0.000000e+00
4.800000e-02	7.500000e+00	0	0.000000e+00
4.800000e-02	6.500000e+00	0	0.000000e+00
4.800000e-02	4.000000e+00	0	0.000000e+00
4.800000e-02	1.000000e+00	321088	1.000000e+00
4.800000e-02	2.500000e+00	0	0.000000e+00
4.800000e-02	7.500000e+00	0	0.000000e+00
5.000000e-02	9.500000e+00	0	0.000000e+00
5.000000e-02	8.500000e+00	0	0.000000e+00
5.000000e-02	7.500000e+00	0	0.000000e+00
5.000000e-02	6.500000e+00	0	0.000000e+00
5.000000e-02	4.000000e+00	0	0.000000e+00
5.000000e-02	1.000000e+00	1	1.566826e-06
5.000000e-02	2.500000e+00	321087	9.999984e-01
5.000000e-02	7.500000e+00	0	0.000000e+00
5.200000e-02	9.500000e+00	0	0.000000e+00
5.200000e-02	8.500000e+00	0	0.000000e+00
5.200000e-02	7.500000e+00	0	0.000000e+00
5.200000e-02	6.500000e+00	0	0.000000e+00
5.200000e-02	4.000000e+00	0	0.000000e+00
5.200000e-02	1.000000e+00	0	0.000000e+00
5.200000e-02	2.500000e+00	321088	1.000000e+00
5.200000e-02	7.500000e+00	0	0.000000e+00
5.400000e-02	9.500000e+00	0	0.000000e+00
5.400000e-02	8.500000e+00	0	0.000000e+00
5.400000e-02	7.500000e+00	0	0.000000e+00
5.400000e-02	6.500000e+00	0	0.000000e+00
5.400000e-02	4.000000e+00	0	0.000000e+00
5.400000e-02	1.000000e+00	0	0.000000e+00
5.400000e-02	2.500000e+00	321088	1.000000e+00
5.400000e-02	7.500000e+00	0	0.000000e+00
5.600000e-02	9.500000e+00	0	0.000000e+00
5.600000e-02	8.500000e+00	0	0.000000e+00
5.600000e-02	7.500000e+00	0	0.000000e+00
5.600000e-02	6.500000e+00	0	0.000000e+00
5.600000e-02	4.000000e+00	0	0.000000e+00
5.600000e-02	1.000000e+00	321088	1.000000e+00
5.600000e-02	2.500000e+00	0	0.000000e+00
5.600000e-02	7.500000e+00	0	0.000000e+00
5.800000e-02	9.500000e+00	0	0.000000e+00
5.800000e-02	8.500000e+00	0	0.000000e+00
5.800000e-02	7.500000e+00	0	0.000000e+00
5.800000e-02	6.500000e+00	0	0.000000e+00
5.800000e-02	4.000000e+00	0	0.000000e+00
5.800000e-02	1.000000e+00	0	0.000000e+00
5.800000e-02	2.500000e+00	321088	1.000000e+00
5.800000e-02	7.500000e+00	0	0.000000e+00
6.000000e-02	9.500000e+00	0	0.000000e+00
6.000000e-02	8.500000e+00	0	0.000000e+00
6.000000e-02	7.500000e+00	0	0.000000e+00
6.000000e-02	6.500000e+00	0	0.000000e+00
6.000000e-02	4.000000e+00	0	0.000000e+00
6.000000e-02	1.000000e+00	321088	1.000000e+00
6.000000e-02	2.500000e+00	0	0.000000e+00
6.000000e-02	7.500000e+00	0	0.000000e+00
6.200000e-02	9.500000e+00	0	0.000000e+00
6.200000e-02	8.500000e+00	0	0.000000e+00
6.200000e-02	7.500000e+00	0	0.000000e+00
6.200000e-02	6.500000e+00	0	0.000000e+00
6.200000e-02	4.000000e+00	0	0.000000e+00
6.200000e-02	1.000000e+00	321088	1.000000e+00
6.200000e-02	2.500000e+00	0	0.000000e+00
6.200000e-02	7.500000e+00	0	0.000000e+00
6.400000e-02	9.500000e+00	0	0.000000e+00
6.400000e-02	8.500000e+00	0	0.000000e+00
6.400000e-02	7.500000e+00	0	0.000000e+00
6.400000e-02	6.500000e+00	0	0.000000e+00
6.400000e-02	4.000000e+00	0	0.000000e+00
6.400000e-02	1.000000e+00	0	0.000000e+00
6.400000e-02	2.500000e+00	321088	1.000000e+00
6.400000e-02	7.500000e+00	0	0.000000e+00
6.600000e-02	9.500000e+00	0	0.000000e+00
6.600000e-02	8.500000e+00	0	0.000000e+00
6.600000e-02	7.500000e+00	0	0.000000e+00
6.600000e-02	6.500000e+00	0	0.000000e+00
6.600000e-02	4.000000e+00	0	0.000000e+00
6.600000e-02	1.000000e+00	0	0.000000e+00
6.600000e-02	2.500000e+00	321088	1.000000e+00
6.600000e-02	7.500000e+00	0	0.000000e+00
6.800000e-02	9.500000e+00	0	0.000000e+00
6.800000e-02	8.500000e+00	0	0.000000e+00
6.800000e-02	7.500000e+00	0	0.000000e+00
6.800000e-02	6.500000e+00	0	0.000000e+00
6.800000e-02	4.000000e+00	0	0.000000e+00
6.800000e-02	1.000000e+00	0	0.000000e+00
6.800000e-02	2.500000e+00	321088	1.000000e+00
6.800000e-02	7.500000e+00	0	0.000000e+00
7.000000e-02	9.500000e+00	0	0.000000e+00
7.000000e-02	8.500000e+00	0	0.000000e+00
7.000000e-02	7.500000e+00	0	0.000000e+00
7.000000e-02	6.500000e+00	0	0.000000e+00
7.000000e-02	4.000000e+00	0	0.000000e+00
7.000000e-02	1.000000e+00	0	0.000000e+00
7.000000e-02	2.500000e+00	321088	1.000000e+00
7.000000e-02	7.500000e+00	0	0.000000e+00
7.200000e-02	9.500000e+00	0	0.000000e+00
7.200000e-02	8.500000e+00	0	0.000000e+00
7.200000e-02	7.500000e+00	0	0.000000e+00
7.200000e-02	6.500000e+00	0	0.000000e+00
7.200000e-02	4.000000e+00	0	0.000000e+00
7.200000e-02	1.000000e+00	0	0.000000e+00
7.200000e-02	2.500000e+00	321088	1.000000e+00
7.200000e-02	7.500000e+00	0	0.000000e+00
7.400000e-02	9.500000e+00	0	0.000000e+00
7.400000e-02	8.500000e+00	0	0.000000e+00
7.400000e-02	7.500000e+00	0	0.000000e+00
7.400000e-02	6.500000e+00	0	0.000000e+00
7.400000e-02	4.000000e+00	0	0.000000e+00
7.400000e-02	1.000000e+00	321088	1.000000e+00
7.400000e-02	2.500000e+00	0	0.000000e+00
7.400000e-02	7.500000e+00	0	0.000000e+00
7.600000e-02	9.500000e+00	0	0.000000e+00
7.600000e-02	8.500000e+00	0	0.000000e+00
7.600000e-02	7.500000e+00	0	0.000000e+00
7.600000e-02	6.500000e+00	0	0.000000e+00
7.600000e-02	4.000000e+00	0	0.000000e+00
7.600000e-02	1.000000e+00	321088	1.000000e+00
7.600000e-02	2.500000e+00	0	0.000000e+00
7.600000e-02	7.500000e+00	0	0.000000e+00
7.800000e-02	9.500000e+00	0	0.000000e+00
7.800000e-02	8.500000e+00	0	0.000000e+00
7.800000e-02	7.500000e+00	0	0.000000e+00
7.800000e-02	6.500000e+00	0	0.000000e+00
7.800000e-02	4.000000e+00	0	0.000000e+00
7.800000e-02	1.000000e+00	321088	1.000000e+00
7.800000e-02	2.500000e+00	0	0.000000e+00
7.800000e-02	7.500000e+00	0	0.000000e+00
8.000000e-02	9.500000e+00	0	0.000000e+00
8.000000e-02	8.500000e+00	0	0.000000e+00
8.000000e-02	7.500000e+00	0	0.000000e+00
8.000000e-02	6.500000e+00	0	0.000000e+00
8.000000e-02	4.000000e+00	0	0.000000e+00
8.000000e-02	1.000000e+00	0	0.000000e+00
8.000000e-02	2.500000e+00	321088	1.000000e+00
8.000000e-02	7.500000e+00	0	0.000000e+00
8.200000e-02	9.500000e+00	0	0.000000e+00
8.200000e-02	8.500000e+00	0	0.000000e+00
8.200000e-02	7.500000e+00	0	0.000000e+00
8.200000e-02	6.500000e+00	0	0.000000e+00
8.200000e-02	4.000000e+00	0	0.000000e+00
8.200000e-02	1.000000e+00	0	0.000000e+00
8.200000e-02	2.500000e+00	321088	1.000000e+00
8.200000e-02	7.500000e+00	0	0.000000e+00
8.400000e-02	9.500000e+00	0	0.000000e+00
8.400000e-02	8.500000e+00	0	0.000000e+00
8.400000e-02	7.500000e+00	0	0.000000e+00
8.400000e-02	6.500000e+00	0	0.000000e+00
8.400000e-02	4.000000e+00	0	0.000000e+00
8.400000e-02	1.000000e+00	321087	9.999984e-01
8.400000e-02	2.500000e+00	1	1.566826e-06
8.400000e-02	7.500000e+00	0	0.000000e+00
8.600000e-02	9.500000e+00	0	0.000000e+00
8.600000e-02	8.500000e+00	0	0.000000e+00
8.600000e-02	7.500000e+00	0	0.000000e+00
8.600000e-02	6.500000e+00	0	0.000000e+00
8.600000e-02	4.000000e+00	0	0.000000e+00
8.600000e-02	1.000000e+00	321088	1.000000e+00
8.600000e-02	2.500000e+00	0	0.000000e+00
8.600000e-02	7.500000e+00	0	0.000000e+00
8.800000e-02	9.500000e+00	0	0.000000e+00
8.800000e-02	8.500000e+00	0	0.000000e+00
8.800000e-02	7.500000e+00	0	0.000000e+00
8.800000e-02	6.500000e+00	0	0.000000e+00
8.800000e-02	4.000000e+00	0	0.000000e+00
8.800000e-02	1.000000e+00	0	0.000000e+00
8.800000e-02	2.500000e+00	321088	1.000000e+00
8.800000e-02	7.500000e+00	0	0.000000e+00
9.000000e-02	9.500000e+00	0	0.000000e+00
9.000000e-02	8.500000e+00	0	0.000000e+00
9.000000e-02	7.500000e+00	0	0.000000e+00
9.000000e-02	6.500000e+00	0	0.000000e+00
9.000000e-02	4.000000e+00	0	0.000000e+00
9.000000e-02	1.000000e+00	321088	1.000000e+00
9.000000e-02	2.500000e+00	0	0.000000e+00
9.000000e-02	7.500000e+00	0	0.000000e+00
9.200000e-02	9.500000e+00	0	0.000000e+00
9.200000e-02	8.500000e+00	0	0.000000e+00
9.200000e-02	7.500000e+00	0	0.000000e+00
9.200000e-02	6.500000e+00	0	0.000000e+00
9.200000e-02	4.000000e+00	0	0.000000e+00
9.200000e-02	1.000000e+00	0	0.000000e+00
9.200000e-02	2.500000e+00	321088	1.000000e+00
9.200000e-02	7.500000e+00	0	0.000000e+00
9.400000e-02	9.500000e+00	0	0.000000e+00
9.400000e-02	8.500000e+00	0	0.000000e+00
9.400000e-02	7.500000e+00	0	0.000000e+00
9.400000e-02	6.500000e+00	0	0.000000e+00
9.400000e-02	4.000000e+00	0	0.000000e+00
9.400000e-02	1.000000e+00	321087	9.999984e-01
9.400000e-02	2.500000e+00	1	1.566826e-06
9.400000e-02	7.500000e+00	0	0.000000e+00
9.600000e-02	9.500000e+00	0	0.000000e+00
9.600000e-02	8.500000e+00	0	0.000000e+00
9.600000e-02	7.500000e+00	0	0.000000e+00
9.600000e-02	6.500000e+00	0	0.000000e+00
9.600000e-02	4.000000e+00	0	0.000000e+00
9.600000e-02	1.000000e+00	321087	9.999984e-01
9.600000e-02	2.500000e+00	1	1.566826e-06
9.600000e-02	7.500000e+00	0	0.000000e+00
9.800000e-02	9.500000e+00	0	0.000000e+00
9.800000e-02	8.500000e+00	0	0.000000e+00
9.800000e-02	7.500000e+00	0	0.000000e+00
9.800000e-02	6.500000e+00	0	0.000000e+00
9.800000e-02	4.000000e+00	0	0.000000e+00
9.800000e-02	1.000000e+00	0	0.000000e+00
9.800000e-02	2.500000e+00	321088	1.000000e+00
9.800000e-02	7.500000e+00	0	0.000000e+00
1.000000e-01	9.500000e+00	0	0.000000e+00
1.000000e-01	8.500000e+00	0	0.000000e+00
1.000000e-01	7.500000e+00	0	0.000000e+00
1.000000e-01	6.500000e+00	0	0.000000e+00
1.000000e-01	4.000000e+00	0	0.000000e+00
1.000000e-01	1.000000e+00	321088	1.000000e+00
1.000000e-01	2.500000e+00	0	0.000000e+00
1.000000e-01	7.500000e+00	0	0.000000e+00
