# Histogram   
# Time        	binMidPoints  	dataCounts    	dataValues    
1.200000e-02	5.900000e+00	0	0.000000e+00
1.200000e-02	5.700000e+00	0	0.000000e+00
1.200000e-02	5.500000e+00	0	0.000000e+00
1.200000e-02	5.300000e+00	0	0.000000e+00
1.200000e-02	5.100000e+00	0	0.000000e+00
1.200000e-02	4.900000e+00	0	0.000000e+00
1.200000e-02	4.700000e+00	0	0.000000e+00
1.200000e-02	4.500000e+00	0	0.000000e+00
1.200000e-02	4.300000e+00	0	0.000000e+00
1.200000e-02	4.100000e+00	0	0.000000e+00
1.200000e-02	3.900000e+00	0	0.000000e+00
1.200000e-02	3.700000e+00	0	0.000000e+00
1.200000e-02	3.500000e+00	0	0.000000e+00
