# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	Uz_initial              	Uz_final                	Uz_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
0.01615                 	smoothSolver	2.0511300000000000e-02	1.1142300000000001e-02	1000	2.0709600000000002e-02	1.6051200000000000e-07	2	2.1197899999999999e-02	1.6996200000000000e-07	2	false	smoothSolver	8.8928900000000003e-04	2.4587599999999998e-06	1	true	smoothSolver	2.0068400000000002e-03	5.6390800000000002e-06	1	true	GAMG	7.2538499999999995e-01	4.2646600000000000e-02	1	true
0.01616                 	smoothSolver	1.5782500000000001e-02	1.0959399999999999e-02	1000	2.1498199999999999e-02	1.6763700000000001e-07	2	2.1785499999999999e-02	1.7314300000000000e-07	2	false	smoothSolver	8.8936699999999996e-04	2.4581700000000000e-06	1	true	smoothSolver	2.0076800000000000e-03	5.6398200000000003e-06	1	true	GAMG	7.1635199999999999e-01	4.0850299999999999e-02	1	true
0.01617                 	smoothSolver	1.4861800000000000e-02	1.0859900000000000e-02	1000	2.0812400000000002e-02	1.6086800000000001e-07	2	2.0947199999999999e-02	1.6362400000000001e-07	2	false	smoothSolver	8.8944399999999998e-04	2.4585400000000001e-06	1	true	smoothSolver	2.0085099999999998e-03	5.6437699999999997e-06	1	true	GAMG	7.2731800000000002e-01	4.2447199999999997e-02	1	true
0.01618                 	smoothSolver	1.3894800000000001e-02	1.0798900000000000e-02	1000	1.9216500000000001e-02	1.4451900000000000e-07	2	1.9104900000000001e-02	1.4249900000000001e-07	2	false	smoothSolver	8.8952100000000000e-04	2.4590300000000001e-06	1	true	smoothSolver	2.0093500000000000e-03	5.6447200000000001e-06	1	true	GAMG	7.3703500000000000e-01	4.1301499999999998e-02	1	true
0.01619                 	smoothSolver	4.3782599999999998e-02	1.0661000000000000e-02	1000	2.0210100000000002e-02	1.5766700000000000e-07	2	2.0550200000000001e-02	1.6325599999999999e-07	2	false	smoothSolver	8.8959900000000003e-04	2.4592999999999999e-06	1	true	smoothSolver	2.0101899999999998e-03	5.6488799999999997e-06	1	true	GAMG	7.3214299999999999e-01	4.2472000000000003e-02	1	true
0.0162                  	smoothSolver	3.7979699999999998e-02	1.0719200000000000e-02	1000	1.9664000000000001e-02	1.4779200000000000e-07	2	1.9683800000000001e-02	1.4908799999999999e-07	2	false	smoothSolver	8.8967600000000005e-04	2.4591299999999999e-06	1	true	smoothSolver	2.0110300000000000e-03	5.6485799999999999e-06	1	true	GAMG	7.2684000000000004e-01	4.1895200000000000e-02	1	true
0.01621                 	smoothSolver	2.0188100000000000e-02	1.0778100000000001e-02	1000	1.9871500000000000e-02	1.5111699999999999e-07	2	2.0093000000000000e-02	1.5211800000000001e-07	2	false	smoothSolver	8.8975299999999996e-04	2.4584600000000000e-06	1	true	smoothSolver	2.0118699999999998e-03	5.6521399999999999e-06	1	true	GAMG	7.2405699999999995e-01	4.2132700000000002e-02	1	true
0.01622                 	smoothSolver	1.4746400000000000e-02	1.0678000000000000e-02	1000	1.9336500000000000e-02	1.4599300000000000e-07	2	1.9667899999999999e-02	1.5095499999999999e-07	2	false	smoothSolver	8.8983100000000000e-04	2.4597100000000002e-06	1	true	smoothSolver	2.0127100000000000e-03	5.6552100000000004e-06	1	true	GAMG	7.2478100000000001e-01	4.1179899999999998e-02	1	true
0.01623                 	smoothSolver	1.4192300000000000e-02	1.0572099999999999e-02	1000	1.9704200000000002e-02	1.5329500000000000e-07	2	2.0069400000000001e-02	1.6020400000000000e-07	2	false	smoothSolver	8.8990800000000002e-04	2.4609699999999998e-06	1	true	smoothSolver	2.0135499999999998e-03	5.6572699999999996e-06	1	true	GAMG	7.2747099999999998e-01	4.1267600000000002e-02	1	true
0.01624                 	smoothSolver	1.9561700000000001e-02	1.0639400000000000e-02	1000	1.8578399999999998e-02	1.4167200000000000e-07	2	1.8575800000000000e-02	1.4165500000000001e-07	2	false	smoothSolver	8.8998500000000004e-04	2.4583299999999998e-06	1	true	smoothSolver	2.0143900000000000e-03	5.6601999999999996e-06	1	true	GAMG	7.3158800000000002e-01	4.2874799999999998e-02	1	true
0.01625                 	smoothSolver	1.4261299999999999e-02	1.0534999999999999e-02	1000	1.8725599999999998e-02	1.4162500000000000e-07	2	1.8964999999999999e-02	1.4516699999999999e-07	2	false	smoothSolver	8.9006299999999997e-04	2.4607300000000000e-06	1	true	smoothSolver	2.0152299999999998e-03	5.6602100000000003e-06	1	true	GAMG	7.2817600000000005e-01	4.2469500000000000e-02	1	true
0.01626                 	smoothSolver	1.9027100000000002e-02	1.0578600000000001e-02	1000	1.8193800000000000e-02	1.3851299999999999e-07	2	1.8223600000000000e-02	1.3675999999999999e-07	2	false	smoothSolver	8.9013999999999999e-04	2.4600499999999999e-06	1	true	smoothSolver	2.0160800000000000e-03	5.6624299999999998e-06	1	true	GAMG	7.3144900000000002e-01	4.2518100000000003e-02	1	true
0.01627                 	smoothSolver	1.4210499999999999e-02	1.0407100000000001e-02	1000	1.8336600000000002e-02	1.3850000000000000e-07	2	1.8304800000000000e-02	1.3948300000000001e-07	2	false	smoothSolver	8.9021700000000000e-04	2.4607000000000000e-06	1	true	smoothSolver	2.0169200000000002e-03	5.6672900000000001e-06	1	true	GAMG	7.2826500000000005e-01	4.1863900000000002e-02	1	true
0.01628                 	smoothSolver	1.8843800000000001e-02	1.0445299999999999e-02	1000	1.8803700000000000e-02	1.4439399999999999e-07	2	1.9490100000000000e-02	1.5473499999999999e-07	2	false	smoothSolver	8.9029500000000004e-04	2.4602600000000001e-06	1	true	smoothSolver	2.0177699999999999e-03	5.6688099999999997e-06	1	true	GAMG	7.2545700000000002e-01	4.1170800000000000e-02	1	true
0.01629                 	smoothSolver	1.4769200000000000e-02	1.0310800000000000e-02	1000	1.9347000000000000e-02	1.5053100000000001e-07	2	1.9932200000000001e-02	1.6029199999999999e-07	2	false	smoothSolver	8.9037199999999995e-04	2.4599500000000001e-06	1	true	smoothSolver	2.0186100000000001e-03	5.6716600000000000e-06	1	true	GAMG	7.2025700000000004e-01	4.1181599999999999e-02	1	true
0.0163                  	smoothSolver	1.3928100000000001e-02	1.0225900000000000e-02	1000	1.9226600000000000e-02	1.4916400000000000e-07	2	1.9907800000000000e-02	1.5990500000000000e-07	2	false	smoothSolver	8.9044899999999997e-04	2.4616400000000001e-06	1	true	smoothSolver	2.0194599999999998e-03	5.6712900000000004e-06	1	true	GAMG	7.2642600000000002e-01	4.1016299999999999e-02	1	true
0.01631                 	smoothSolver	1.3417500000000001e-02	1.0168900000000000e-02	1000	1.8720799999999999e-02	1.4550200000000000e-07	2	1.9039899999999998e-02	1.5218100000000000e-07	2	false	smoothSolver	8.9052700000000001e-04	2.4604000000000002e-06	1	true	smoothSolver	2.0203000000000000e-03	5.6744100000000001e-06	1	true	GAMG	7.3007900000000003e-01	4.1560600000000003e-02	1	true
0.01632                 	smoothSolver	1.9123299999999999e-02	1.0207100000000000e-02	1000	1.8885200000000001e-02	1.4857000000000001e-07	2	1.9431500000000001e-02	1.5754900000000000e-07	2	false	smoothSolver	8.9060400000000003e-04	2.4613500000000002e-06	1	true	smoothSolver	2.0211500000000002e-03	5.6767700000000000e-06	1	true	GAMG	7.2519699999999998e-01	4.1821900000000002e-02	1	true
0.01633                 	smoothSolver	1.4134900000000001e-02	1.0097500000000001e-02	1000	1.9042099999999999e-02	1.4825200000000000e-07	2	1.9579900000000001e-02	1.5604000000000001e-07	2	false	smoothSolver	8.9068100000000005e-04	2.4611399999999999e-06	1	true	smoothSolver	2.0219999999999999e-03	5.6806200000000000e-06	1	true	GAMG	7.2236000000000000e-01	4.1155900000000002e-02	1	true
0.01634                 	smoothSolver	1.3511100000000000e-02	1.0012900000000000e-02	1000	1.8739400000000000e-02	1.4377300000000000e-07	2	1.9007799999999998e-02	1.4955900000000000e-07	2	false	smoothSolver	8.9075899999999997e-04	2.4613099999999999e-06	1	true	smoothSolver	2.0228500000000001e-03	5.6811700000000004e-06	1	true	GAMG	7.2908600000000001e-01	4.2080600000000003e-02	1	true
0.01635                 	smoothSolver	1.8636900000000001e-02	1.0066200000000001e-02	1000	1.7849600000000000e-02	1.3477699999999999e-07	2	1.7916800000000000e-02	1.3578399999999999e-07	2	false	smoothSolver	8.9083599999999999e-04	2.4610199999999999e-06	1	true	smoothSolver	2.0236999999999998e-03	5.6846499999999999e-06	1	true	GAMG	7.2855300000000001e-01	4.1831500000000001e-02	1	true
0.01636                 	smoothSolver	1.3351000000000000e-02	9.9622400000000007e-03	1000	1.7559399999999999e-02	1.3425800000000001e-07	2	1.7693100000000000e-02	1.3653700000000000e-07	2	false	smoothSolver	8.9091400000000003e-04	2.4620700000000001e-06	1	true	smoothSolver	2.0245500000000000e-03	5.6866599999999999e-06	1	true	GAMG	7.2963500000000003e-01	4.2184300000000001e-02	1	true
0.01637                 	smoothSolver	1.8452500000000000e-02	9.9740799999999998e-03	1000	1.8208999999999999e-02	1.3958999999999999e-07	2	1.8538800000000001e-02	1.4499000000000000e-07	2	false	smoothSolver	8.9099100000000005e-04	2.4622200000000000e-06	1	true	smoothSolver	2.0254000000000001e-03	5.6878799999999997e-06	1	true	GAMG	7.2541900000000004e-01	4.2314499999999998e-02	1	true
0.01638                 	smoothSolver	1.3769000000000000e-02	9.8631499999999993e-03	1000	1.7948499999999999e-02	1.3693900000000001e-07	2	1.8183399999999999e-02	1.4148099999999999e-07	2	false	smoothSolver	8.9106799999999996e-04	2.4614599999999998e-06	1	true	smoothSolver	2.0262600000000002e-03	5.6902899999999997e-06	1	true	GAMG	7.2478100000000001e-01	4.1014299999999997e-02	1	true
0.01639                 	smoothSolver	1.8177100000000002e-02	9.8927600000000004e-03	1000	1.8650300000000002e-02	1.4811400000000000e-07	2	1.9555599999999999e-02	1.6007200000000001e-07	2	false	smoothSolver	8.9114600000000000e-04	2.4631100000000000e-06	1	true	smoothSolver	2.0271099999999999e-03	5.6930399999999998e-06	1	true	GAMG	7.2217600000000004e-01	4.3395799999999998e-02	1	true
0.0164                  	smoothSolver	1.3492900000000000e-02	9.7738400000000007e-03	1000	1.7618399999999999e-02	1.3699199999999999e-07	2	1.7771599999999999e-02	1.3950000000000000e-07	2	false	smoothSolver	8.9122300000000002e-04	2.4620200000000000e-06	1	true	smoothSolver	2.0279600000000001e-03	5.6972500000000004e-06	1	true	GAMG	7.2562300000000002e-01	4.2560300000000002e-02	1	true
0.01641                 	smoothSolver	1.2750800000000000e-02	9.6982700000000002e-03	1000	1.6992299999999998e-02	1.2863899999999999e-07	2	1.6980100000000001e-02	1.2870200000000001e-07	2	false	smoothSolver	8.9130100000000005e-04	2.4634399999999998e-06	1	true	smoothSolver	2.0288200000000002e-03	5.6975799999999998e-06	1	true	GAMG	7.3336199999999996e-01	4.1383499999999997e-02	1	true
0.01642                 	smoothSolver	1.8149400000000000e-02	9.7541299999999997e-03	1000	1.8506800000000000e-02	1.4738900000000000e-07	2	1.9457599999999999e-02	1.6046600000000000e-07	2	false	smoothSolver	8.9137799999999996e-04	2.4621499999999998e-06	1	true	smoothSolver	2.0296799999999999e-03	5.6991299999999998e-06	1	true	GAMG	7.2142600000000001e-01	4.1496900000000003e-02	1	true
0.01643                 	smoothSolver	4.3849899999999997e-02	9.6304800000000003e-03	1000	1.7487599999999999e-02	1.3505899999999999e-07	2	1.7887299999999998e-02	1.4082199999999999e-07	2	false	smoothSolver	8.9145600000000000e-04	2.4630200000000001e-06	1	true	smoothSolver	2.0305300000000000e-03	5.7037699999999999e-06	1	true	GAMG	7.1227799999999997e-01	4.0134099999999999e-02	1	true
0.01644                 	smoothSolver	5.0948100000000003e-02	9.4896600000000005e-03	1000	1.8334500000000000e-02	1.4053400000000001e-07	2	1.8579499999999999e-02	1.4533800000000000e-07	2	false	smoothSolver	8.9153300000000002e-04	2.4639600000000002e-06	1	true	smoothSolver	2.0313900000000001e-03	5.7036300000000003e-06	1	true	GAMG	7.2914299999999999e-01	4.1574300000000002e-02	1	true
0.01645                 	smoothSolver	5.5691100000000000e-02	9.5487599999999999e-03	1000	1.7753999999999999e-02	1.3534200000000000e-07	2	1.7648000000000000e-02	1.3503599999999999e-07	2	false	smoothSolver	8.9161000000000004e-04	2.4625600000000001e-06	1	true	smoothSolver	2.0322500000000002e-03	5.7077200000000001e-06	1	true	GAMG	7.1776200000000001e-01	4.1766600000000001e-02	1	true
0.01646                 	smoothSolver	6.3910099999999997e-02	9.4642000000000007e-03	1000	1.8106400000000002e-02	1.3940299999999999e-07	2	1.8223099999999999e-02	1.4295800000000000e-07	2	false	smoothSolver	8.9168799999999996e-04	2.4636200000000001e-06	1	true	smoothSolver	2.0331099999999999e-03	5.7096700000000002e-06	1	true	GAMG	7.3060700000000001e-01	4.1879300000000001e-02	1	true
0.01647                 	smoothSolver	3.3977300000000002e-02	9.4736999999999998e-03	1000	1.7233300000000000e-02	1.2995800000000000e-07	2	1.7126099999999998e-02	1.2924399999999999e-07	2	false	smoothSolver	8.9176499999999998e-04	2.4639100000000001e-06	1	true	smoothSolver	2.0339700000000000e-03	5.7120399999999999e-06	1	true	GAMG	7.2664899999999999e-01	4.2122800000000002e-02	1	true
0.01648                 	smoothSolver	1.7990099999999998e-02	9.5288600000000001e-03	1000	1.7513299999999999e-02	1.3268600000000000e-07	2	1.7446400000000001e-02	1.3261200000000000e-07	2	false	smoothSolver	8.9184300000000002e-04	2.4639700000000001e-06	1	true	smoothSolver	2.0348300000000001e-03	5.7135800000000001e-06	1	true	GAMG	7.2400100000000001e-01	4.2042999999999997e-02	1	true
0.01649                 	smoothSolver	4.3256599999999999e-02	9.4452000000000008e-03	1000	1.6511300000000000e-02	1.2392800000000000e-07	2	1.6469700000000000e-02	1.2327900000000000e-07	2	false	smoothSolver	8.9192000000000004e-04	2.4637400000000001e-06	1	true	smoothSolver	2.0356900000000002e-03	5.7161399999999996e-06	1	true	GAMG	7.1078399999999997e-01	4.1570599999999999e-02	1	true
0.0165                  	smoothSolver	5.0388299999999997e-02	9.2984100000000000e-03	1000	1.6920299999999999e-02	1.2709799999999999e-07	2	1.6988199999999998e-02	1.2885099999999999e-07	2	false	smoothSolver	8.9199699999999995e-04	2.4633400000000000e-06	1	true	smoothSolver	2.0365499999999998e-03	5.7203799999999998e-06	1	true	GAMG	7.3307699999999998e-01	4.2013000000000002e-02	1	true
0.01651                 	smoothSolver	2.0318099999999999e-02	9.3852299999999996e-03	1000	1.6973200000000001e-02	1.2653699999999999e-07	2	1.6817499999999999e-02	1.2641799999999999e-07	2	false	smoothSolver	8.9207499999999999e-04	2.4650999999999999e-06	1	true	smoothSolver	2.0374099999999999e-03	5.7198699999999997e-06	1	true	GAMG	7.2322399999999998e-01	4.2029100000000000e-02	1	true
0.01652                 	smoothSolver	1.1069000000000001e-02	9.2650300000000005e-03	1000	1.7161599999999999e-02	1.3124800000000001e-07	2	1.7295100000000001e-02	1.3420500000000000e-07	2	false	smoothSolver	8.9215300000000002e-04	2.4640699999999999e-06	1	true	smoothSolver	2.0382800000000000e-03	5.7233699999999997e-06	1	true	GAMG	7.2385900000000003e-01	4.2829600000000002e-02	1	true
0.01653                 	smoothSolver	1.0723500000000000e-02	9.2073399999999996e-03	1000	1.6329000000000000e-02	1.2442000000000000e-07	2	1.6591800000000000e-02	1.2882900000000000e-07	2	false	smoothSolver	8.9223000000000004e-04	2.4644999999999999e-06	1	true	smoothSolver	2.0391400000000000e-03	5.7258000000000003e-06	1	true	GAMG	7.4163699999999999e-01	4.2252499999999998e-02	1	true
0.01654                 	smoothSolver	1.0758100000000000e-02	9.2030099999999993e-03	1000	1.6287900000000001e-02	1.2442300000000000e-07	2	1.6429400000000000e-02	1.2653899999999999e-07	2	false	smoothSolver	8.9230699999999995e-04	2.4645400000000001e-06	1	true	smoothSolver	2.0400100000000001e-03	5.7285299999999999e-06	1	true	GAMG	7.4493600000000004e-01	4.2258299999999999e-02	1	true
0.01655                 	smoothSolver	1.9107699999999998e-02	9.3469299999999998e-03	1000	1.6111899999999998e-02	1.2281500000000000e-07	2	1.6301000000000000e-02	1.2639200000000001e-07	2	false	smoothSolver	8.9238499999999999e-04	2.4654100000000000e-06	1	true	smoothSolver	2.0408700000000002e-03	5.7313300000000001e-06	1	true	GAMG	7.2764899999999999e-01	4.1594800000000001e-02	1	true
0.01656                 	smoothSolver	2.7246500000000000e-02	9.2858300000000001e-03	1000	1.6614400000000001e-02	1.2505400000000000e-07	2	1.6613400000000000e-02	1.2660300000000001e-07	2	false	smoothSolver	8.9246200000000001e-04	2.4646900000000000e-06	1	true	smoothSolver	2.0417399999999998e-03	5.7317900000000001e-06	1	true	GAMG	7.2445400000000004e-01	4.0598599999999999e-02	1	true
0.01657                 	smoothSolver	4.2459799999999999e-02	9.3229799999999998e-03	1000	1.7665799999999999e-02	1.3590900000000000e-07	2	1.7809999999999999e-02	1.3874399999999999e-07	2	false	smoothSolver	8.9254000000000004e-04	2.4652400000000000e-06	1	true	smoothSolver	2.0426099999999998e-03	5.7352499999999998e-06	1	true	GAMG	7.3019800000000001e-01	4.1052199999999997e-02	1	true
0.01658                 	smoothSolver	2.8469800000000000e-02	9.2749000000000009e-03	1000	1.8093900000000000e-02	1.4005399999999999e-07	2	1.8692600000000000e-02	1.4846100000000000e-07	2	false	smoothSolver	8.9261699999999995e-04	2.4653500000000000e-06	1	true	smoothSolver	2.0434699999999999e-03	5.7379499999999998e-06	1	true	GAMG	7.2310200000000002e-01	4.1093200000000003e-02	1	true
0.01659                 	smoothSolver	1.3271800000000000e-02	9.2482699999999994e-03	1000	1.7890199999999998e-02	1.4072500000000001e-07	2	1.8476900000000001e-02	1.5009800000000000e-07	2	false	smoothSolver	8.9269399999999997e-04	2.4653200000000001e-06	1	true	smoothSolver	2.0443400000000000e-03	5.7414699999999996e-06	1	true	GAMG	7.0758100000000002e-01	4.2835300000000000e-02	1	true
0.0166                  	smoothSolver	1.8091900000000001e-02	9.2320500000000003e-03	1000	1.9026200000000000e-02	1.5408099999999999e-07	2	2.0612800000000001e-02	1.7601100000000000e-07	2	false	smoothSolver	8.9277200000000001e-04	2.4657500000000001e-06	1	true	smoothSolver	2.0452100000000000e-03	5.7417100000000003e-06	1	true	GAMG	7.0493300000000003e-01	4.3055900000000001e-02	1	true
0.01661                 	smoothSolver	1.3135300000000001e-02	9.1749699999999993e-03	1000	1.7712499999999999e-02	1.4059800000000000e-07	2	1.8531499999999999e-02	1.5285500000000000e-07	2	false	smoothSolver	8.9284900000000003e-04	2.4653599999999999e-06	1	true	smoothSolver	2.0460800000000000e-03	5.7455200000000000e-06	1	true	GAMG	7.1711800000000003e-01	4.0690200000000003e-02	1	true
0.01662                 	smoothSolver	3.0538300000000001e-02	9.1232199999999996e-03	1000	1.6067300000000000e-02	1.2358300000000000e-07	2	1.6216499999999998e-02	1.2544800000000000e-07	2	false	smoothSolver	8.9292699999999996e-04	2.4665999999999998e-06	1	true	smoothSolver	2.0469600000000000e-03	5.7469199999999997e-06	1	true	GAMG	7.4018300000000004e-01	4.2204199999999997e-02	1	true
0.01663                 	smoothSolver	3.8130299999999999e-02	9.0452599999999994e-03	1000	1.6627599999999999e-02	1.2539399999999999e-07	2	1.6552600000000001e-02	1.2590100000000001e-07	2	false	smoothSolver	8.9300399999999998e-04	2.4657500000000001e-06	1	true	smoothSolver	2.0478300000000000e-03	5.7480800000000004e-06	1	true	GAMG	7.3180400000000001e-01	4.1554000000000001e-02	1	true
0.01664                 	smoothSolver	1.9611199999999999e-02	9.0801400000000004e-03	1000	1.6808600000000000e-02	1.2882599999999999e-07	2	1.6956200000000001e-02	1.3144800000000000e-07	2	false	smoothSolver	8.9308200000000001e-04	2.4659399999999998e-06	1	true	smoothSolver	2.0487000000000001e-03	5.7534699999999997e-06	1	true	GAMG	7.0790299999999995e-01	4.1258200000000002e-02	1	true
0.01665                 	smoothSolver	2.6107300000000000e-02	8.9976299999999995e-03	1000	1.6094199999999999e-02	1.2182700000000000e-07	2	1.6286200000000001e-02	1.2496999999999999e-07	2	false	smoothSolver	8.9315900000000003e-04	2.4666299999999998e-06	1	true	smoothSolver	2.0495800000000001e-03	5.7544200000000000e-06	1	true	GAMG	7.2414100000000003e-01	4.1735599999999998e-02	1	true
0.01666                 	smoothSolver	3.1378200000000002e-02	9.0247999999999995e-03	1000	1.6219200000000000e-02	1.2095200000000001e-07	2	1.6232300000000002e-02	1.2118999999999999e-07	2	false	smoothSolver	8.9323699999999996e-04	2.4663300000000000e-06	1	true	smoothSolver	2.0504500000000001e-03	5.7565599999999998e-06	1	true	GAMG	7.0728800000000003e-01	4.1003499999999998e-02	1	true
0.01667                 	smoothSolver	3.7228200000000003e-02	8.9049600000000000e-03	1000	1.6490600000000001e-02	1.2395400000000000e-07	2	1.6511200000000000e-02	1.2439299999999999e-07	2	false	smoothSolver	8.9331399999999998e-04	2.4663099999999999e-06	1	true	smoothSolver	2.0513300000000001e-03	5.7594100000000001e-06	1	true	GAMG	7.3100799999999999e-01	4.0678800000000001e-02	1	true
0.01668                 	smoothSolver	2.0133000000000002e-02	8.9305300000000008e-03	1000	1.7319200000000000e-02	1.3591000000000000e-07	2	1.7904900000000001e-02	1.4465499999999999e-07	2	false	smoothSolver	8.9339200000000001e-04	2.4678700000000001e-06	1	true	smoothSolver	2.0522000000000001e-03	5.7615200000000004e-06	1	true	GAMG	7.0525800000000005e-01	4.2093499999999999e-02	1	true
0.01669                 	smoothSolver	1.1048600000000000e-02	8.8409200000000004e-03	1000	1.7544799999999999e-02	1.3984900000000000e-07	2	1.8291999999999999e-02	1.5158100000000001e-07	2	false	smoothSolver	8.9346900000000003e-04	2.4663999999999998e-06	1	true	smoothSolver	2.0530800000000001e-03	5.7633999999999997e-06	1	true	GAMG	7.1650100000000005e-01	4.2359500000000001e-02	1	true
0.0167                  	smoothSolver	1.0515300000000000e-02	8.8100299999999999e-03	1000	1.6276800000000001e-02	1.2862000000000000e-07	2	1.6827600000000002e-02	1.3653199999999999e-07	2	false	smoothSolver	8.9354699999999996e-04	2.4672500000000000e-06	1	true	smoothSolver	2.0539600000000001e-03	5.7669900000000002e-06	1	true	GAMG	7.3808200000000002e-01	4.3350899999999998e-02	1	true
0.01671                 	smoothSolver	1.0786499999999999e-02	8.7937099999999997e-03	1000	1.6888899999999998e-02	1.3505599999999999e-07	2	1.7696600000000000e-02	1.4586899999999999e-07	2	false	smoothSolver	8.9362399999999998e-04	2.4681000000000001e-06	1	true	smoothSolver	2.0548400000000001e-03	5.7693500000000001e-06	1	true	GAMG	7.3351200000000005e-01	4.3210800000000001e-02	1	true
0.01672                 	smoothSolver	2.5463400000000001e-02	8.8863899999999992e-03	1000	1.6536700000000001e-02	1.2953300000000000e-07	2	1.7038299999999999e-02	1.3721300000000000e-07	2	false	smoothSolver	8.9370200000000002e-04	2.4672100000000001e-06	1	true	smoothSolver	2.0557200000000000e-03	5.7703200000000002e-06	1	true	GAMG	7.2164300000000003e-01	4.1858800000000002e-02	1	true
0.01673                 	smoothSolver	1.3267200000000000e-02	8.8531900000000004e-03	1000	1.6317700000000001e-02	1.2359899999999999e-07	2	1.6486600000000001e-02	1.2691099999999999e-07	2	false	smoothSolver	8.9377900000000004e-04	2.4677300000000001e-06	1	true	smoothSolver	2.0566000000000000e-03	5.7745000000000004e-06	1	true	GAMG	7.0968200000000004e-01	4.2305799999999998e-02	1	true
0.01674                 	smoothSolver	1.2143800000000000e-02	8.8648800000000003e-03	1000	1.5906300000000002e-02	1.2194700000000000e-07	2	1.5982900000000001e-02	1.2354000000000001e-07	2	false	smoothSolver	8.9385699999999996e-04	2.4673500000000002e-06	1	true	smoothSolver	2.0574800000000000e-03	5.7755699999999998e-06	1	true	GAMG	7.2710500000000000e-01	4.0997699999999998e-02	1	true
0.01675                 	smoothSolver	1.1979200000000001e-02	8.8073000000000005e-03	1000	1.6143299999999999e-02	1.2326300000000001e-07	2	1.6326700000000000e-02	1.2760999999999999e-07	2	false	smoothSolver	8.9393399999999998e-04	2.4681100000000000e-06	1	true	smoothSolver	2.0583600000000000e-03	5.7803200000000001e-06	1	true	GAMG	7.2524999999999995e-01	4.1287900000000002e-02	1	true
0.01676                 	smoothSolver	1.1414300000000000e-02	8.7607799999999993e-03	1000	1.5199499999999999e-02	1.1366900000000000e-07	2	1.5158000000000000e-02	1.1329200000000001e-07	2	false	smoothSolver	8.9401200000000002e-04	2.4682500000000000e-06	1	true	smoothSolver	2.0592399999999999e-03	5.7803299999999999e-06	1	true	GAMG	7.3364300000000005e-01	4.1841999999999997e-02	1	true
0.01677                 	smoothSolver	1.1298799999999999e-02	8.7078699999999995e-03	1000	1.5547000000000000e-02	1.1839399999999999e-07	2	1.5718099999999999e-02	1.2192300000000000e-07	2	false	smoothSolver	8.9408900000000004e-04	2.4683100000000000e-06	1	true	smoothSolver	2.0601299999999999e-03	5.7839499999999999e-06	1	true	GAMG	7.3151999999999995e-01	4.2856199999999997e-02	1	true
0.01678                 	smoothSolver	1.1224500000000000e-02	8.6606400000000007e-03	1000	1.5420700000000001e-02	1.1670500000000000e-07	2	1.5491800000000000e-02	1.1819000000000000e-07	2	false	smoothSolver	8.9416699999999997e-04	2.4683600000000001e-06	1	true	smoothSolver	2.0610099999999998e-03	5.7843900000000002e-06	1	true	GAMG	7.3051500000000003e-01	4.0979700000000001e-02	1	true
0.01679                 	smoothSolver	1.6719999999999999e-02	8.7135100000000007e-03	1000	1.5495099999999999e-02	1.1933700000000001e-07	2	1.5698600000000000e-02	1.2399700000000000e-07	2	false	smoothSolver	8.9424399999999999e-04	2.4691600000000002e-06	1	true	smoothSolver	2.0619000000000002e-03	5.7900599999999996e-06	1	true	GAMG	7.2559499999999999e-01	4.2042999999999997e-02	1	true
0.0168                  	smoothSolver	1.1914100000000000e-02	8.6503299999999995e-03	1000	1.6522999999999999e-02	1.3290699999999999e-07	2	1.7557900000000001e-02	1.4697800000000001e-07	2	false	smoothSolver	8.9432200000000002e-04	2.4679199999999998e-06	1	true	smoothSolver	2.0627800000000002e-03	5.7909599999999999e-06	1	true	GAMG	7.1864099999999997e-01	4.1611799999999997e-02	1	true
0.01681                 	smoothSolver	1.6101200000000000e-02	8.6497399999999995e-03	1000	1.5359700000000000e-02	1.1906000000000000e-07	2	1.5487100000000000e-02	1.2193699999999999e-07	2	false	smoothSolver	8.9439900000000004e-04	2.4691300000000002e-06	1	true	smoothSolver	2.0636700000000001e-03	5.7915600000000003e-06	1	true	GAMG	7.2702500000000003e-01	4.2270500000000003e-02	1	true
0.01682                 	smoothSolver	1.1863400000000000e-02	8.5432400000000006e-03	1000	1.5734399999999999e-02	1.2232900000000001e-07	2	1.6293300000000000e-02	1.3125099999999999e-07	2	false	smoothSolver	8.9447699999999997e-04	2.4687000000000002e-06	1	true	smoothSolver	2.0645600000000000e-03	5.7968699999999999e-06	1	true	GAMG	7.2357700000000003e-01	4.2320700000000003e-02	1	true
0.01683                 	smoothSolver	1.6403200000000000e-02	8.5876700000000004e-03	1000	1.6995199999999999e-02	1.3505000000000001e-07	2	1.7962900000000000e-02	1.4862099999999999e-07	2	false	smoothSolver	8.9455500000000000e-04	2.4698200000000002e-06	1	true	smoothSolver	2.0654499999999999e-03	5.7962200000000002e-06	1	true	GAMG	7.1223599999999998e-01	4.2024400000000003e-02	1	true
